"id","content","image_url","lesson_id","category_id","category_name","answers","count"
35322,"كل ما يلي عن الطفرات صحيح ما عدا:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""الطفرات الجسمية لا تورّث إلى الأجيال التالية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35322, ""image_url"" : """"}, {""content"" : ""الطفرات الجنسية تتناول الأعراس ومولّداتها"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35322, ""image_url"" : """"}, {""content"" : ""الضمور العضلي مثال عن الطفرات الجنسية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35322, ""image_url"" : """"}, {""content"" : ""عمى الألوان الجزئي مثال عن الطفرات الجسمية"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35322, ""image_url"" : """"}]","4"
35323,"تصنّف الطفرات من حيث مكان حدوثها إلى:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""بنيوية وصبغية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35323, ""image_url"" : """"}, {""content"" : ""فيزيائية وكيميائية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35323, ""image_url"" : """"}, {""content"" : ""تلقائية وإشعاعية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35323, ""image_url"" : """"}, {""content"" : ""مورثية وصبغية"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35323, ""image_url"" : """"}]","4"
35324,"الطفرة النقطية هي:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""طفرة الانقلاب"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35324, ""image_url"" : """"}, {""content"" : ""الطفرة المورثية"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35324, ""image_url"" : """"}, {""content"" : ""الطفرة الصبغية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35324, ""image_url"" : """"}, {""content"" : ""الطفرة البنيوية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35324, ""image_url"" : """"}]","4"
35325,"كل ما يلي من أنواع الطفرات المورثية ما عدا:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""انقلاب"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35325, ""image_url"" : """"}, {""content"" : ""إضافة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35325, ""image_url"" : """"}, {""content"" : ""استبدال"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35325, ""image_url"" : """"}, {""content"" : ""حذف"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35325, ""image_url"" : """"}]","4"
35326,"واحدة من الحالات الآتية سوف تؤدي إلى حدوث طفرة أثناء تضاعف الـ DNA:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""تقابل أساس الغوانين مع السيتوزين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35326, ""image_url"" : """"}, {""content"" : ""تقابل أساس الأدنين مع السيتوزين"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35326, ""image_url"" : """"}, {""content"" : ""تقابل أساس التايمين مع الأدنين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35326, ""image_url"" : """"}, {""content"" : ""تقابل أساس الأدنين مع التايمين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35326, ""image_url"" : """"}]","4"
35327,"كل ما يلي عن تركيب البروتين صحيح ما عدا:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""كل حمض أميني يحتاج 3 مورثات لتركيبه"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35327, ""image_url"" : """"}, {""content"" : ""كل 3 نكليوتيدات ترمز حمضاً أمينياً واحداً"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35327, ""image_url"" : """"}, {""content"" : ""تغيير الأساس الآزوتي يؤدي إلى تغيير الحمض الأميني الموافق"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35327, ""image_url"" : """"}, {""content"" : ""البروتين يتكون من عدد كبير من الأحماض الأمينية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35327, ""image_url"" : """"}]","4"
35328,"سبب طفرة فقر الدم المنجلي:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""استبدال الأدنين بالتايمين في الشيفرة السادسة من مورّثة خضاب الدم الطبيعي"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35328, ""image_url"" : """"}, {""content"" : ""استبدال الأدنين بالتايمين في الشيفرة الثالثة من مورّثة خضاب الدم الطبيعي"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35328, ""image_url"" : """"}, {""content"" : ""استبدال السيتوزين بالتايمين في الشيفرة السادسة من مورّثة خضاب الدم الطبيعي"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35328, ""image_url"" : """"}, {""content"" : ""استبدال الغوانين بالتايمين في الشيفرة السادسة من مورّثة خضاب الدم الطبيعي"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35328, ""image_url"" : """"}]","4"
35329,"التغيّر في الحموض الأمينية الحاصل في طفرة فقر الدم المنجلي:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""حلّ التريبتوفان مكان الفالين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35329, ""image_url"" : """"}, {""content"" : ""حلّ السيرين مكان الغلوتامين"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35329, ""image_url"" : """"}, {""content"" : ""حلّ الفالين مكان حمض الغلوتاميك"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35329, ""image_url"" : """"}, {""content"" : ""حلّ الأرجينين مكان التريبتوفان"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35329, ""image_url"" : """"}]","4"
35330,"أي من الشيفرات الوراثية التالية ترمّز للحمض الأميني فالين:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""CAC"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35330, ""image_url"" : """"}, {""content"" : ""CTC"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35330, ""image_url"" : """"}, {""content"" : ""GTC"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35330, ""image_url"" : """"}, {""content"" : ""ACG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35330, ""image_url"" : """"}]","4"
35331,"طفرات إزاحة الإطار تشمل:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""الحذف والإدخال"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35331, ""image_url"" : """"}, {""content"" : ""الإضافة والاستبدال"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35331, ""image_url"" : """"}, {""content"" : ""الاستبدال والحذف"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35331, ""image_url"" : """"}, {""content"" : ""الاستبدال والإدخال"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35331, ""image_url"" : """"}]","4"
35332,"الشيفرة الوراثية تتكون من:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""3 مورثات"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35332, ""image_url"" : """"}, {""content"" : ""4 أحماض أمينية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35332, ""image_url"" : """"}, {""content"" : ""3 نكليوتيدات"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35332, ""image_url"" : """"}, {""content"" : ""4 بروتينات"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35332, ""image_url"" : """"}]","4"
35333,"أي من الشيفرات الوراثية التالية ترمّز للحمض الأميني تريبتوفان:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""ACG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35333, ""image_url"" : """"}, {""content"" : ""TCG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35333, ""image_url"" : """"}, {""content"" : ""TCT"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35333, ""image_url"" : """"}, {""content"" : ""ACC"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35333, ""image_url"" : """"}]","4"
35334,"أي من الشيفرات الوراثية التالية ترمّز للحمض الأميني سيرين:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""TCG"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35334, ""image_url"" : """"}, {""content"" : ""ACG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35334, ""image_url"" : """"}, {""content"" : ""TCT"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35334, ""image_url"" : """"}, {""content"" : ""ACC"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35334, ""image_url"" : """"}]","4"
35335,"أي من الشيفرات الوراثية التالية ترمّز للحمض الأميني أرجينين:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""ACG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35335, ""image_url"" : """"}, {""content"" : ""TCT"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35335, ""image_url"" : """"}, {""content"" : ""ACC"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35335, ""image_url"" : """"}, {""content"" : ""CTC"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35335, ""image_url"" : """"}]","4"
35336,"أي من الشيفرات الوراثية التالية ترمّز للحمض الأميني سيستين:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""TCG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35336, ""image_url"" : """"}, {""content"" : ""GTC"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35336, ""image_url"" : """"}, {""content"" : ""ACG"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35336, ""image_url"" : """"}, {""content"" : ""ACC"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35336, ""image_url"" : """"}]","4"
35337,"أي من الشيفرات الوراثية التالية ترمّز للحمض الأميني حمض الغلوتاميك:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""TCG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35337, ""image_url"" : """"}, {""content"" : ""CTC"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35337, ""image_url"" : """"}, {""content"" : ""ACC"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35337, ""image_url"" : """"}, {""content"" : ""ACG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35337, ""image_url"" : """"}]","4"
35338,"أي من الشيفرات الوراثية التالية ترمّز للحمض الأميني غلوتامين:","",41,1,"اختر الإجابة الصحيحة","[{""content"" : ""TCT"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35338, ""image_url"" : """"}, {""content"" : ""GTC"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35338, ""image_url"" : """"}, {""content"" : ""TCG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35338, ""image_url"" : """"}, {""content"" : ""ACG"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35338, ""image_url"" : """"}]","4"
35971,"تكون حركة الشوارد عبر قنوات التسرب البروتينية:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""من الخارج نحو الداخل دائماً"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35971, ""image_url"" : """"}, {""content"" : ""من الداخل إلى الخارج دائماً"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35971, ""image_url"" : """"}, {""content"" : ""حسب ممال التراكيز"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35971, ""image_url"" : """"}, {""content"" : ""من التركيز الأدنى إلى التركيز الأعلى"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35971, ""image_url"" : """"}]","4"
35972,"الفرق في الكمون في أثناء الراحة بين السطح الخارجي والداخلي لغشاء الليف هو:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""كمون العمل"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35972, ""image_url"" : """"}, {""content"" : ""كمون الراحة"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35972, ""image_url"" : """"}, {""content"" : ""كمون تحت عتبوي"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35972, ""image_url"" : """"}, {""content"" : ""حد العتبة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35972, ""image_url"" : """"}]","4"
35973,"نوع الشحنة داخل العصبون في أثناء الراحة:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""موجبة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35973, ""image_url"" : """"}, {""content"" : ""سالبة"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35973, ""image_url"" : """"}, {""content"" : ""أحياناً موجبة وأحياناً سالبة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35973, ""image_url"" : """"}, {""content"" : ""معتدلة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35973, ""image_url"" : """"}]","4"
35974,"نوع الشحنة خارج العصبون في أثناء الراحة:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""أحياناً موجبة وأحياناً سالبة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35974, ""image_url"" : """"}, {""content"" : ""موجبة"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35974, ""image_url"" : """"}, {""content"" : ""سالبة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35974, ""image_url"" : """"}, {""content"" : ""معتدلة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35974, ""image_url"" : """"}]","4"
35975,"أي مما يلي لا تستطيع النفاذ عبر الغشاء:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""البوتاسيوم"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35975, ""image_url"" : """"}, {""content"" : ""الشرسبات"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35975, ""image_url"" : """"}, {""content"" : ""الكالسيوم"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35975, ""image_url"" : """"}, {""content"" : ""الصوديوم"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35975, ""image_url"" : """"}]","4"
35976,"أي من العوامل الآتية ليس لها دور في جعل غشاء الليف مستقطباً في حالة الراحة:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""عمل مضخة الصوديوم والبوتاسيوم"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35976, ""image_url"" : """"}, {""content"" : ""عمل قنوات التبويب الفولطية"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35976, ""image_url"" : """"}, {""content"" : ""وجود الشرسبات"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35976, ""image_url"" : """"}, {""content"" : ""النفاذية الاصطفائية العالية لشوارد البوتاسيوم"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35976, ""image_url"" : """"}]","4"
35977,"يفصل غشاء الليف بين نوعين من الشحنات في أثناء الراحة، لذلك يوصف بأنه:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""ينقل التنبيه"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35977, ""image_url"" : """"}, {""content"" : ""مستقطب كهربائياً"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35977, ""image_url"" : """"}, {""content"" : ""ينطبق عليه مبدأ الكل أو اللاشيء"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35977, ""image_url"" : """"}, {""content"" : ""قابل للتنبّه"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35977, ""image_url"" : """"}]","4"
35984,"كل ما يلي عن كمون العمل صحيح ما عدا:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""المرحلة الثالثة من مراحله هي عودة الاستقطاب"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35984, ""image_url"" : """"}, {""content"" : ""لا ينشأ إلا في حال الوصول إلى حد العتبة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35984, ""image_url"" : """"}, {""content"" : ""تغلق قنوات التبويب الفولطية لشوارد الصوديوم عند نهاية إزالة الاستقطاب ثم تفتح قبل العودة إلى كمون الراحة"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35984, ""image_url"" : """"}, {""content"" : ""تفتح قنوات التبويب الفولطية لشوارد البوتاسيوم عند بداية عودة الاستقطاب"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35984, ""image_url"" : """"}]","4"
35985,"زمن الاستعصاء المطلق يحدث بسبب:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""عدم فتح قنوات الصوديوم إلا بعد العودة إلى كمون الراحة من جديد"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35985, ""image_url"" : """"}, {""content"" : ""عمل مضخة الصوديوم والبوتاسيوم"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35985, ""image_url"" : """"}, {""content"" : ""دخول شوارد الصوديوم بكميات قليلة جداً في البدء"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35985, ""image_url"" : """"}, {""content"" : ""فرط الاستقطاب"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35985, ""image_url"" : """"}]","4"
35986,"زمن الاستعصاء النسبي يحدث بسبب:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""فتح قنوات الصوديوم قبل العودة إلى كمون الراحة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35986, ""image_url"" : """"}, {""content"" : ""دخول شوارد الصوديوم بكميات قليلة جداً في البدء"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35986, ""image_url"" : """"}, {""content"" : ""فرط الاستقطاب الناتج عن تدفق شوارد البوتاسيوم إلى الخارج بكميات كبيرة"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35986, ""image_url"" : """"}, {""content"" : ""عمل قنوات التسرب البروتينية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35986, ""image_url"" : """"}]","4"
35987,"واحد مما يلي غير صحيح فيما يتعلّق بمبدأ الكل أو اللاشيء:","",5,1,"اختر الإجابة الصحيحة","[{""content"" : ""لا تزداد شدة الاستجابة بزيادة شدة المنبه"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35987, ""image_url"" : """"}, {""content"" : ""ينطبق على الأعصاب"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35987, ""image_url"" : """"}, {""content"" : ""لا تعتمد الاستجابة على طاقة المنبه"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35987, ""image_url"" : """"}, {""content"" : ""منبه في عتبته الدنيا يسبب أقصى استجابة يستطيعها الليف الواحد"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35987, ""image_url"" : """"}]","4"
1886,"يتكوّن الجهاز العصبي المركزي من:","https://m.media-amazon.com/images/I/81mHGc1YogL.png",1,1,"اختر الإجابة الصحيحة","[{""content"" : ""النخاع الشوكي والمخ"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 1886, ""image_url"" : """"}, {""content"" : ""الدماغ والبصلة السيسائية"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 1886, ""image_url"" : """"}, {""content"" : ""المخ والمخيخ"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 1886, ""image_url"" : """"}, {""content"" : ""الدماغ والنخاع الشوكي"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 1886, ""image_url"" : """"}]","4"
35224,"أُجري التهجين بين نبات بازلاء طويل الساق $\;(T)\;$
\n
مع نبات بازلاء قصير الساق $\;(t)\;$
\n
فكان النسل الناتج 50% طويل الساق و50% قصير الساق، فيكون احتمال أعراس النبات طويل الساق:","",37,1,"اختر الإجابة الصحيحة - مسائل","[{""content"" : ""$\\frac{1}{2}T + \\frac{1}{2}t$"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35224, ""image_url"" : """"}, {""content"" : ""$\\frac{1}{1}T$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35224, ""image_url"" : """"}, {""content"" : ""$\\frac{1}{1}t$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35224, ""image_url"" : """"}, {""content"" : ""$\\frac{1}{1}T + \\frac{1}{1}t$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35224, ""image_url"" : """"}]","4"
35223,"نحصل على أربعة أنماط من الأعراس إذا كان النمط الوراثي للفرد هو:","",37,1,"اختر الإجابة الصحيحة - مسائل","[{""content"" : ""$AaBb$"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35223, ""image_url"" : """"}, {""content"" : ""$Aabb$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35223, ""image_url"" : """"}, {""content"" : ""$aaBb$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35223, ""image_url"" : """"}, {""content"" : ""$AaBB$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35223, ""image_url"" : """"}]","4"
35707,"أُجري التهجين بين سلالتين من النباتات
\n
الأولى أزهارها حمراء $\;R\;$
\n
طويلة الساق $\;T\;$
\n
والثانية بيضاء $\;W\;$
\n
قصيرة الساق $\;t\;$
\n
فتكون الأفراد الناتجة:","",38,1,"اختر الإجابة الصحيحة - مسائل","[{""content"" : ""50% حمراء طويلة\n 50% بيضاء قصيرة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35707, ""image_url"" : """"}, {""content"" : ""50% حمراء طويلة\n 50% حمراء قصيرة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35707, ""image_url"" : """"}, {""content"" : ""50% وردية طويلة\n 50% بيضاء قصيرة"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35707, ""image_url"" : """"}, {""content"" : ""50% وردية طويلة\n 50% وردية قصيرة"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35707, ""image_url"" : """"}]","4"
35706,"أُجري التهجين بين سلالتين من ذبابة الخل\nالإناث طويلة الأجنحة $\;(L)\;$\nرمادية اللون $\;(G)\;$\nوالذكور ضامرة الأجنحة $\;(l)\;$\nسوداء اللون $\;(g)\;$\nفظهرت تراكيب وراثية جديدة، النمط الوراثي للإناث:","",38,1,"اختر الإجابة الصحيحة - مسائل","[{""content"" : ""$$\n\\begin{array}{rccl}\n\n\\text{L} &\n\n\n\n\n\n\n \\begin{array}{c}\n\n\\vert\n\\\\[-2ex]\n+\n\\\\[-1ex]\n\\vert\n\\end{array}\n\n\n\n\n\n\n&\\begin{array}{c}\n\n\\vert \n\\\\[-2ex]\n+ \n\\\\[-1ex]\n\\vert\n\n\\end{array}\n\n\n\n\n& \\text{l}\n\\\\\\text{G}\n\n\n\n\n\n\n& \\begin{array}{c}\n\n\\vert\n\\\\[-4ex]\n+\n\\\\[-3ex]\n\\vert\n\\end{array} \n\n\n\n\n\n\n\n&\\begin{array}{c}\n\n\\vert \n\\\\[-4ex]\n+ \n\\\\[-3ex]\n\\vert\n\n\\end{array} &\n\n\n\n\n\n\n\\text{g}\n\n\\end{array}\n$$"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35706, ""image_url"" : """"}, {""content"" : ""$$\n\\begin{array}{rccl}\n\n\\text{l} &\n\n\n\n\n\n\n \\begin{array}{c}\n\n\\vert\n\\\\[-2ex]\n+\n\\\\[-1ex]\n\\vert\n\\end{array}\n\n\n\n\n\n\n&\\begin{array}{c}\n\n\\vert \n\\\\[-2ex]\n+ \n\\\\[-1ex]\n\\vert\n\n\\end{array}\n\n\n\n\n& \\text{l}\n\\\\\\text{G}\n\n\n\n\n\n\n& \\begin{array}{c}\n\n\\vert\n\\\\[-4ex]\n+\n\\\\[-3ex]\n\\vert\n\\end{array} \n\n\n\n\n\n\n\n&\\begin{array}{c}\n\n\\vert \n\\\\[-4ex]\n+ \n\\\\[-3ex]\n\\vert\n\n\\end{array} &\n\n\n\n\n\n\n\\text{g}\n\n\\end{array}\n$$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35706, ""image_url"" : """"}, {""content"" : ""$$\n\\begin{array}{rccl}\n\n\\text{l} &\n\n\n\n\n\n\n \\begin{array}{c}\n\n\\vert\n\\\\[-2ex]\n+\n\\\\[-1ex]\n\\vert\n\\end{array}\n\n\n\n\n\n\n&\\begin{array}{c}\n\n\\vert \n\\\\[-2ex]\n+ \n\\\\[-1ex]\n\\vert\n\n\\end{array}\n\n\n\n\n& \\text{l}\n\\\\\\text{g}\n\n\n\n\n\n\n& \\begin{array}{c}\n\n\\vert\n\\\\[-4ex]\n+\n\\\\[-3ex]\n\\vert\n\\end{array} \n\n\n\n\n\n\n\n&\\begin{array}{c}\n\n\\vert \n\\\\[-4ex]\n+ \n\\\\[-3ex]\n\\vert\n\n\\end{array} &\n\n\n\n\n\n\n\\text{g}\n\n\\end{array}\n$$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35706, ""image_url"" : """"}, {""content"" : ""$$\n\\begin{array}{rccl}\n\n\\text{L} &\n\n\n\n\n\n\n \\begin{array}{c}\n\n\\vert\n\\\\[-2ex]\n+\n\\\\[-1ex]\n\\vert\n\\end{array}\n\n\n\n\n\n\n&\\begin{array}{c}\n\n\\vert \n\\\\[-2ex]\n+ \n\\\\[-1ex]\n\\vert\n\n\\end{array}\n\n\n\n\n& \\text{L}\n\\\\\\text{G}\n\n\n\n\n\n\n& \\begin{array}{c}\n\n\\vert\n\\\\[-4ex]\n+\n\\\\[-3ex]\n\\vert\n\\end{array} \n\n\n\n\n\n\n\n&\\begin{array}{c}\n\n\\vert \n\\\\[-4ex]\n+ \n\\\\[-3ex]\n\\vert\n\n\\end{array} &\n\n\n\n\n\n\n\\text{G}\n\n\\end{array}\n$$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35706, ""image_url"" : """"}]","4"
35705,"أُجري التهجين بين سلالتين من نبات الكوسا فكانت الأفراد الناتجة جميعها خضراء اللون، فيكون النمط الوراثي للأبوين:","",38,1,"اختر الإجابة الصحيحة - مسائل","[{""content"" : ""$wwYy \\times wwYy$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35705, ""image_url"" : """"}, {""content"" : ""$WwYY \\times wwYy$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35705, ""image_url"" : """"}, {""content"" : ""$wwyy \\times wwyy$"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35705, ""image_url"" : """"}, {""content"" : ""$Wwyy \\times wwYy$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35705, ""image_url"" : """"}]","4"
35704,"عند التهجين بين سلالتين من نبات البازلاء:
\n
الأولى صفراء البذور $\;Y\;$
\n
قصيرة القرون $\;t\;$
\n
والثانية خضراء البذور $\;y\;$
\n
طويلة القرون $\;T\;$
\n
نتج نباتات 50% صفراء طويلة و50% خضراء طويلة، النمط الوراثي للسلالات الأبوية:","",37,1,"اختر الإجابة الصحيحة - مسائل","[{""content"" : ""$TTyy \\times ttYy$"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 35704, ""image_url"" : """"}, {""content"" : ""$Ttyy \\times ttYY$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35704, ""image_url"" : """"}, {""content"" : ""$ttyy \\times TTYy$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35704, ""image_url"" : """"}, {""content"" : ""$Ttyy \\times ttYy$"", ""notes"" : """", ""is_correct"" : false, ""question_id"" : 35704, ""image_url"" : """"}]","4"
